2015-06-28_09:52:57_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	9eba8e36-5baf-4921-857e-85ad9f2150f1	mProjectPP	0.749979629	3.77448427	3.650195597	2111348	8242560	1435485169.3921452	1435485169.5542789	1435485173.3296406	1435485173.330347	1435485174.0804312	1435485174.0804923	1435485177.7308054	1435485177.7318118
2015-06-28_09:52:57_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	18da3bcf-431b-4814-8684-f058cc6643a0	mProjectPP	0.728459495	4.637996643	3.078051214	2111348	8231040	1435485169.385689	1435485169.5103934	1435485174.1491425	1435485174.1496072	1435485174.878155	1435485174.8782098	1435485177.9563344	1435485177.957035
2015-06-28_09:53:04_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	e86dc737-6279-4d13-a784-9711b0fcb4bf	mProjectPP	0.85972259	3.713904056	2.664541044	2111348	8231040	1435485177.7387586	1435485177.7396748	1435485181.4556134	1435485181.4564986	1435485182.3163242	1435485182.3163936	1435485184.9810205	1435485184.981954
2015-06-28_09:53:05_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	60edcbb9-6b80-4e81-aed1-9e7bc67867c0	mProjectPP	0.709167878	4.008328803	2.916006402	2111348	8300160	1435485177.9600766	1435485177.9608245	1435485181.969256	1435485181.9698274	1435485182.6790843	1435485182.6791494	1435485185.5952315	1435485185.5959475
2015-06-28_09:53:12_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	b61f3254-7712-46d6-9853-a03fa2d0954d	mProjectPP	0.703730282	3.78820561	2.755665363	2111348	8248320	1435485185.5986984	1435485185.599451	1435485189.3877552	1435485189.388299	1435485190.0921247	1435485190.092195	1435485192.8479815	1435485192.8487084
2015-06-28_09:53:13_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	23062e18-31ae-4fa3-bd53-f336a7024cda	mProjectPP	0.710878938	4.6814308	2.836916654	2111348	8288640	1435485184.9901044	1435485184.9911547	1435485189.6726832	1435485189.67326	1435485190.384246	1435485190.3843124	1435485193.2213101	1435485193.2221708
2015-06-28_09:53:19_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	a9767e70-3a89-4687-b4aa-a8307f00e810	mProjectPP	0.702348082	3.587360395	2.426773364	2111348	8248320	1435485193.2289827	1435485193.2305474	1435485196.818333	1435485196.8189988	1435485197.5214372	1435485197.5214994	1435485199.948351	1435485199.9492028
2015-06-28_09:53:20_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	f5a99334-3841-4b78-b954-5dbfeed071a4	mProjectPP	0.680507472	3.849329245	2.639863355	2111348	8248320	1435485192.8512952	1435485192.852096	1435485196.7015698	1435485196.702081	1435485197.3826754	1435485197.3827438	1435485200.0226974	1435485200.02346
2015-06-28_09:53:26_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	4a38408a-c1a8-410e-95a6-742ff8dc9ce0	mProjectPP	0.699165372	3.577991631	2.546195889	2111348	8242560	1435485200.0254354	1435485200.0269437	1435485203.6050537	1435485203.6055822	1435485204.3048534	1435485204.3049254	1435485206.851212	1435485206.851885
2015-06-28_09:53:27_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	6b6fdad5-e61d-4c2e-9339-292bf5b9c576	mProjectPP	0.711998825	3.882120776	2.848316529	2111348	8242560	1435485199.9564958	1435485199.9581134	1435485203.8404353	1435485203.8411508	1435485204.5532448	1435485204.5533266	1435485207.4017272	1435485207.4026158
2015-06-28_09:53:34_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	bf800afb-5380-4956-996d-0338e34fa918	mProjectPP	0.690449704	4.124462154	2.712301232	2111348	8248320	1435485206.8548958	1435485206.8556235	1435485210.980198	1435485210.980691	1435485211.6712415	1435485211.6713057	1435485214.3836908	1435485214.3843687
2015-06-28_09:53:35_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	da9f1059-6d75-48db-aba5-ade8409e5fe8	mProjectPP	0.71827383	3.779233281	3.765001084	2111348	8282880	1435485207.4097376	1435485207.411513	1435485211.191069	1435485211.1917896	1435485211.9101593	1435485211.9102426	1435485215.6753263	1435485215.676176
2015-06-28_09:53:41_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	07a89f07-c344-4282-9d07-609d7b0b96ae	mProjectPP	0.708634159	3.748582717	2.805870318	2111348	8300160	1435485214.386423	1435485214.387246	1435485218.1359403	1435485218.136505	1435485218.8452363	1435485218.845297	1435485221.6512482	1435485221.6519027
2015-06-28_09:53:42_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	becf8672-23f5-4f90-a62d-44a249da91ff	mProjectPP	0.712313463	3.633600871	2.642127665	2111348	8248320	1435485215.6831176	1435485215.6846747	1435485219.3186388	1435485219.3193743	1435485220.031776	1435485220.0318391	1435485222.6740766	1435485222.6749895
2015-06-28_09:53:48_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	9d6e05a0-7ad0-449c-bb47-d493a0f66609	mProjectPP	0.70284062	3.626825583	2.680054137	2111348	8305920	1435485221.6545303	1435485221.6552734	1435485225.2822177	1435485225.2827702	1435485225.9857004	1435485225.9857666	1435485228.665917	1435485228.6666677
2015-06-28_09:53:49_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	67c81ebc-3dca-4e90-a915-c39c7f2b5ba8	mProjectPP	0.713666408	3.72824304	2.48526339	2111348	8242560	1435485222.6812582	1435485222.682196	1435485226.4105566	1435485226.411312	1435485227.1250737	1435485227.1251547	1435485229.6105185	1435485229.61147
2015-06-28_09:53:55_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	573e12e7-abd1-43aa-bcb5-c2b683262eb5	mProjectPP	0.70823597	3.694226344	2.591057604	2111348	8300160	1435485228.6724913	1435485228.6732566	1435485232.3675992	1435485232.3681383	1435485233.0764751	1435485233.0765374	1435485235.6676738	1435485235.6682935
2015-06-28_09:53:57_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	874bdffe-cfc7-464a-b83d-a97e22d6a961	mProjectPP	0.713421805	3.675014358	2.992661865	2111348	8300160	1435485229.6184225	1435485229.6196299	1435485233.2949166	1435485233.2957375	1435485234.0092554	1435485234.0093417	1435485237.0020912	1435485237.0030832
2015-06-28_09:54:02_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	c65e2a0e-c160-4b4c-94b7-30d4acdfe149	mProjectPP	0.708863691	3.881105599	2.506994742	2111348	8305920	1435485235.671031	1435485235.6717823	1435485239.5529864	1435485239.5534968	1435485240.2624786	1435485240.262547	1435485242.769627	1435485242.770259
2015-06-28_09:54:04_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	15ecc487-7480-4244-a4a5-25803bf8c73a	mProjectPP	0.82539682	3.826201894	2.497809418	2111348	8305920	1435485237.0107207	1435485237.012142	1435485240.8384435	1435485240.8392015	1435485241.6647022	1435485241.6647775	1435485244.1626751	1435485244.163754
2015-06-28_09:54:09_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	9653bdbb-8687-4c6d-ad7b-bb6eed7390da	mProjectPP	0.709656292	3.760099248	2.646483204	2111348	8248320	1435485242.772932	1435485242.7736928	1435485246.5338907	1435485246.5344298	1435485247.244173	1435485247.2442331	1435485249.890795	1435485249.8914819
2015-06-28_09:54:16_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	59cf78cc-3737-45c7-ac52-6a5b5499cc6d	mProjectPP	0.714644764	3.638798195	2.565494911	2111348	8265600	1435485249.894126	1435485249.8949237	1435485253.5338542	1435485253.5344148	1435485254.249163	1435485254.2492428	1435485256.8148203	1435485256.8155565
2015-06-28_09:54:23_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	354123f5-d416-4e97-b343-9c9f72dbbeec	mProjectPP	0.697047047	3.785411015	2.610548965	2111348	8288640	1435485256.8175542	1435485256.8183022	1435485260.6038082	1435485260.6043491	1435485261.3014889	1435485261.3015828	1435485263.912213	1435485263.9129052
2015-06-28_09:54:28_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	81ad3673-860c-4452-93ec-771261a0951e	mProjectPP	0.717580839	3.609812234	20.339648825	2111348	8248320	1435485244.1706452	1435485244.1725483	1435485247.7824638	1435485247.7832847	1435485248.5009584	1435485248.501024	1435485268.8407705	1435485268.8417118
2015-06-28_09:54:30_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	b31933bf-5eb8-4812-8af3-3cd3b49087d4	mProjectPP	0.685506999	3.505107529	2.548100992	2111348	8248320	1435485263.9147363	1435485263.9155617	1435485267.42076	1435485267.4212742	1435485268.106869	1435485268.1069288	1435485270.6551123	1435485270.6557183
2015-06-28_09:54:37_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	b56e3b62-3ec2-4334-b7c1-e03e9633fcba	mProjectPP	0.714336577	4.564878301	3.493960404	2111348	8248320	1435485268.851406	1435485268.853999	1435485273.4191144	1435485273.4199464	1435485274.1343904	1435485274.1344514	1435485277.6284876	1435485277.6294992
2015-06-28_09:54:38_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	a020f8a6-293a-47b3-b82d-b0998b15651a	mProjectPP	0.757568563	3.961598413	2.675585577	2111348	8242560	1435485270.6589873	1435485270.6597142	1435485274.6214118	1435485274.6219566	1435485275.3796139	1435485275.3796837	1435485278.0553644	1435485278.0561247
2015-06-28_09:54:45_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	d88bae1f-73c4-47ad-b64e-e9d25e817952	mProjectPP	0.682012296	3.550616511	2.74094964	2111348	8231040	1435485278.0591137	1435485278.0598915	1435485281.6106052	1435485281.6111324	1435485282.2932353	1435485282.2932997	1435485285.0343463	1435485285.0350838
2015-06-28_09:54:45_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	ba9f7b53-9d52-44c9-900a-c5468596b0ab	mProjectPP	0.700375024	4.125826835	2.578624844	2111348	8259840	1435485277.636596	1435485277.638263	1435485281.7644737	1435485281.7651548	1435485282.4656184	1435485282.4656756	1435485285.0443888	1435485285.0455956
2015-06-28_09:54:52_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	93e66335-2bed-472f-8eca-7f2d673688d4	mProjectPP	0.694661044	3.92400271	2.574914173	2111348	8219520	1435485285.0379274	1435485285.0386734	1435485288.9627817	1435485288.9632652	1435485289.6580203	1435485289.6580894	1435485292.2330894	1435485292.233773
2015-06-28_09:54:53_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	25ae5786-be9c-4fa4-8594-3adcf9661795	mProjectPP	0.69566911	4.787463114	2.625287412	2111348	8259840	1435485285.0481155	1435485285.0498304	1435485289.8375485	1435485289.8383224	1435485290.5340862	1435485290.5341542	1435485293.1595387	1435485293.1604376
2015-06-28_09:54:59_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	ffeec335-1aea-4b0f-8ac7-9872a1b90f8f	mProjectPP	0.690612553	3.782756565	2.434322716	2111348	8231040	1435485292.2367332	1435485292.2375064	1435485296.0203578	1435485296.020874	1435485296.7115898	1435485296.7116656	1435485299.1460705	1435485299.146748
2015-06-28_09:55:00_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	c2a3a786-78a4-4d14-ba58-d9cc36a0af1f	mProjectPP	0.703619495	3.650813899	2.511875472	2111348	8259840	1435485293.1674407	1435485293.1692626	1435485296.820303	1435485296.8209918	1435485297.5247076	1435485297.5247896	1435485300.0367475	1435485300.0376873
2015-06-28_09:55:06_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	f68e264b-13d6-45d6-b9e6-9422ce312cb1	mProjectPP	0.72562964	3.617750722	2.561756977	2111348	8242560	1435485300.044522	1435485300.0464077	1435485303.664439	1435485303.6651762	1435485304.390904	1435485304.3909862	1435485306.9528348	1435485306.9538324
2015-06-28_09:55:07_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	ffd0b4a5-5340-43b7-acb6-4936bfee8a53	mProjectPP	0.69531466	4.852903313	2.529670712	2111348	8242560	1435485299.1494758	1435485299.150354	1435485304.00337	1435485304.0039399	1435485304.6993542	1435485304.699445	1435485307.2291982	1435485307.2300067
2015-06-28_09:55:14_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	99e38bb1-7990-4e4d-89bf-887d26c696b6	mProjectPP	0.722005484	4.181334396	2.78338223	2111348	8305920	1435485306.9599626	1435485306.9609532	1435485311.1423926	1435485311.1431549	1435485311.8652537	1435485311.8653169	1435485314.6487937	1435485314.6497297
2015-06-28_09:55:14_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	e862f1c4-3692-4282-b80b-611bd6841adb	mProjectPP	0.693049043	4.201186229	2.725444719	2111348	8259840	1435485307.232659	1435485307.2334244	1435485311.4347312	1435485311.4352648	1435485312.1284068	1435485312.1284714	1435485314.8540008	1435485314.8546624
2015-06-28_09:55:21_+0000	889ffdd2-14de-4505-b066-854ec08f5ce6	16485440	a4414b59-484d-43bd-8b35-8d14f3ff4ccd	mProjectPP	0.715646977	3.78465589	2.625682854	2111348	8323200	1435485314.656765	1435485314.6583388	1435485318.4433568	1435485318.4440064	1435485319.1597455	1435485319.159808	1435485321.7855883	1435485321.7864761
2015-06-28_09:55:24_+0000	9cfeaf22-cdf9-4368-900c-5b4aaf26ca99	16880760	2fa5f94f-5911-434e-b70e-67bd98d7c6b7	mProjectPP	0.711594839	3.485992342	5.326398807	2111348	8317440	1435485314.8573976	1435485314.8582542	1435485318.3443465	1435485318.3448772	1435485319.05659	1435485319.056663	1435485324.3831449	1435485324.3840446
