2015-06-10_19:01:43_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	fd8c9789-9cc3-47ee-aa1c-4086ee18d4c2	mProjectPP	0.726355094	3.887675363	4.668787444	2111348	8242560	1433962894.1266565	1433962894.1292245	1433962898.0171266	1433962898.0179114	1433962898.7443523	1433962898.7444057	1433962903.4132905	1433962903.4141288
2015-06-10_19:01:51_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	8f26bacc-55d6-4b04-a671-89118d8e56b6	mProjectPP	0.741833036	4.392303367	2.588368645	2111348	8300160	1433962903.420881	1433962903.4226098	1433962907.8150215	1433962907.815787	1433962908.55773	1433962908.5577886	1433962911.1462371	1433962911.1472101
2015-06-10_19:01:59_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	954589d0-9191-4c69-8bf9-9e4823988484	mProjectPP	0.731173429	3.987457208	3.259278097	2111348	8300160	1433962911.153479	1433962911.1545541	1433962915.1421237	1433962915.14284	1433962915.874108	1433962915.8741643	1433962919.133524	1433962919.1344655
2015-06-10_19:02:06_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	92a9d106-9e0e-43be-ad48-bf7ff045a830	mProjectPP	0.737375826	3.982103227	2.782484503	2111348	8305920	1433962919.1415253	1433962919.1437757	1433962923.1259763	1433962923.1268322	1433962923.8643103	1433962923.8643763	1433962926.646946	1433962926.6478856
2015-06-10_19:02:14_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	398c623f-4c12-44d0-b0ac-341023bdfd82	mProjectPP	0.741621942	4.004357106	2.807307573	2111348	8305920	1433962926.6542683	1433962926.6552355	1433962930.6597157	1433962930.6604502	1433962931.402177	1433962931.4022567	1433962934.2096617	1433962934.21054
2015-06-10_19:02:21_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	9ff7f097-5756-4ab9-a65c-bbeed6b4d0ee	mProjectPP	0.73189034	3.931274786	2.827206034	2111348	8248320	1433962934.2172158	1433962934.2189543	1433962938.150563	1433962938.1513398	1433962938.88334	1433962938.8834012	1433962941.7107038	1433962941.7116427
2015-06-10_19:02:29_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	88470f21-683d-4ce4-9ebe-922057ba941d	mProjectPP	0.72922257	4.353537923	2.585078353	2111348	8248320	1433962941.718597	1433962941.7205074	1433962946.0741851	1433962946.07492	1433962946.8042686	1433962946.8043392	1433962949.3895009	1433962949.3904495
2015-06-10_19:02:36_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	12578f88-a7c4-43c8-a29e-67f7db4a56ab	mProjectPP	0.735134908	3.705973815	2.974557841	2111348	8265600	1433962949.3972056	1433962949.398955	1433962953.105293	1433962953.1060863	1433962953.841341	1433962953.8414118	1433962956.8160539	1433962956.8169239
2015-06-10_19:02:44_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	c2fccd9b-1e53-429f-9cfa-5ad654356455	mProjectPP	0.736979084	4.450900313	2.608250406	2111348	8288640	1433962956.824088	1433962956.8257158	1433962961.2769723	1433962961.277743	1433962962.0148163	1433962962.0149267	1433962964.6232655	1433962964.6241875
2015-06-10_19:02:51_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	41775972-cc40-4209-bca3-5afb8b3a2047	mProjectPP	0.72477573	3.859466664	2.767503904	2111348	8248320	1433962964.6344047	1433962964.6365657	1433962968.4967623	1433962968.4975016	1433962969.2224157	1433962969.2224746	1433962971.9900882	1433962971.9910975
2015-06-10_19:02:59_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	69cbba08-fa04-4167-bd40-f71df714efe4	mProjectPP	0.735962836	4.629826559	2.422481315	2111348	8248320	1433962971.9986665	1433962972.0005455	1433962976.6308644	1433962976.6316323	1433962977.3677177	1433962977.3677816	1433962979.7903457	1433962979.7913725
2015-06-10_19:03:06_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	e7b059fb-dd6b-41e3-a140-216501775481	mProjectPP	0.735488168	3.76103734	2.344204183	2111348	8242560	1433962979.79841	1433962979.8004851	1433962983.5617683	1433962983.5625482	1433962984.298125	1433962984.2981966	1433962986.6425269	1433962986.6434848
2015-06-10_19:03:14_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	400a5806-05b9-4299-aa66-fbccf335ae27	mProjectPP	0.731671677	3.829144639	2.981147824	2111348	8259840	1433962986.6503837	1433962986.6524887	1433962990.4817564	1433962990.4825797	1433962991.2143855	1433962991.2144597	1433962994.1957183	1433962994.1966927
2015-06-10_19:03:21_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	de2a35ba-0e4f-4028-ba73-a20e817d7f19	mProjectPP	0.727598022	3.988920323	3.013050768	2111348	8231040	1433962994.204225	1433962994.2062368	1433962998.1952958	1433962998.1960707	1433962998.9237738	1433962998.923854	1433963001.9369965	1433963001.9379337
2015-06-10_19:03:29_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	c4df28a8-241c-489b-9b44-ba346c6227c1	mProjectPP	0.728556572	3.808723583	2.763873165	2111348	8219520	1433963001.9446313	1433963001.946462	1433963005.7553697	1433963005.7562027	1433963006.4848886	1433963006.484967	1433963009.2489488	1433963009.2499564
2015-06-10_19:03:36_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	6a37ba6a-eb28-4d8b-8873-81fb664a63c0	mProjectPP	0.738824791	3.959519854	2.750983249	2111348	8259840	1433963009.2570975	1433963009.2592638	1433963013.2188897	1433963013.219575	1433963013.9584925	1433963013.958568	1433963016.7096345	1433963016.710592
2015-06-10_19:03:46_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	b22e4543-9cb4-4ff9-94ed-8e70b3cede35	mProjectPP	0.731637912	5.46457904	3.343553959	2111348	8231040	1433963016.7174103	1433963016.7192388	1433963022.1840038	1433963022.1847403	1433963022.916466	1433963022.9165351	1433963026.2601697	1433963026.2610574
2015-06-10_19:03:53_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	8a73c4ac-f673-4495-99f7-7a06a1bd16c2	mProjectPP	0.732716063	4.312576245	2.670416632	2111348	8259840	1433963026.268057	1433963026.269893	1433963030.5827837	1433963030.5834959	1433963031.3163066	1433963031.3163726	1433963033.9868858	1433963033.9878001
2015-06-10_19:04:01_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	007fd944-36f4-4388-b716-ce66554e19d2	mProjectPP	0.736356791	4.451780006	2.597754264	2111348	8242560	1433963033.9944043	1433963033.9960542	1433963038.448143	1433963038.4489772	1433963039.1854734	1433963039.1855478	1433963041.7833998	1433963041.7853503
2015-06-10_19:04:09_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	6aaf0008-34a7-434d-9134-06b663173608	mProjectPP	0.718813383	3.949303859	2.681319443	2111348	8242560	1433963041.7971306	1433963041.7977011	1433963045.7471037	1433963045.7478423	1433963046.4667659	1433963046.4668329	1433963049.1482408	1433963049.1491416
2015-06-10_19:04:17_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	aa621c8f-e4e9-4e10-b71d-c79307147370	mProjectPP	0.754430236	4.322480656	3.054807217	2111348	8305920	1433963049.1554487	1433963049.1565073	1433963053.4790921	1433963053.4798813	1433963054.2344291	1433963054.2344942	1433963057.2893972	1433963057.2902935
2015-06-10_19:04:24_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	9c819520-9a8f-4a4b-9a6d-b91920ac5c20	mProjectPP	0.729913705	3.902945522	2.693635465	2111348	8259840	1433963057.2972069	1433963057.2990253	1433963061.2023168	1433963061.2031631	1433963061.9331868	1433963061.9332826	1433963064.6270065	1433963064.628027
2015-06-10_19:04:31_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	8c37d085-df51-40ff-b786-4e79950f5317	mProjectPP	0.73116408	3.637397068	2.616597341	2111348	8323200	1433963064.635206	1433963064.63694	1433963068.274473	1433963068.2752776	1433963069.0065377	1433963069.0066094	1433963071.6232991	1433963071.6242085
2015-06-10_19:04:39_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	135bcf9b-5581-44d5-9d71-55c759458b71	mProjectPP	0.72824736	4.07244288	2.878662495	2111348	8317440	1433963071.6311936	1433963071.632236	1433963075.7047894	1433963075.7055619	1433963076.433913	1433963076.4339914	1433963079.3127477	1433963079.313747
2015-06-10_19:04:46_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	f0238134-3389-48a2-85f9-9483339e6b96	mProjectPP	0.741828804	4.00975744	2.810575556	2111348	8317440	1433963079.3206081	1433963079.3225229	1433963083.3323822	1433963083.3331263	1433963084.0751169	1433963084.0751908	1433963086.8858492	1433963086.8866956
2015-06-10_19:04:54_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	01516ec4-687a-4d85-aa77-6c0d68823f6e	mProjectPP	0.738219134	4.346597277	2.707813579	2111348	8288640	1433963086.8935435	1433963086.89528	1433963091.2422464	1433963091.2430267	1433963091.981363	1433963091.981424	1433963094.689415	1433963094.6903589
2015-06-10_19:05:02_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	25fe8358-b2ed-4c15-bdf7-ffc9a22b1baa	mProjectPP	0.736565815	4.087798978	2.695039519	2111348	8305920	1433963094.6974354	1433963094.6991715	1433963098.7873662	1433963098.7881155	1433963099.5247824	1433963099.5248504	1433963102.2199872	1433963102.220884
2015-06-10_19:05:09_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	278740f3-1a08-44eb-9cea-a00d309695db	mProjectPP	0.7277814	4.036276847	2.858988577	2111348	8305920	1433963102.2416427	1433963102.2714083	1433963106.3078275	1433963106.3085577	1433963107.036437	1433963107.0364962	1433963109.8955667	1433963109.8966012
2015-06-10_19:05:17_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	445d43fd-9f28-48c1-8c54-81de3a8d1010	mProjectPP	0.742166031	4.35270991	2.712976264	2111348	8271360	1433963109.90359	1433963109.9053833	1433963114.258521	1433963114.2593203	1433963115.0016012	1433963115.0016704	1433963117.7147474	1433963117.7156813
2015-06-10_19:05:25_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	df5ada53-940f-41e4-ac0b-5cb2f42827e2	mProjectPP	0.719882335	4.278497367	2.93272537	2111348	8248320	1433963117.722074	1433963117.7230957	1433963122.001693	1433963122.0023828	1433963122.7223601	1433963122.7224274	1433963125.655239	1433963125.6562645
2015-06-10_19:05:34_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	a554ae42-ce17-435c-9eeb-505b2ba1d0ea	mProjectPP	0.745560205	4.871995186	2.879911354	2111348	8259840	1433963125.6632338	1433963125.6651893	1433963130.5372908	1433963130.5380213	1433963131.283701	1433963131.2837594	1433963134.1637647	1433963134.16473
2015-06-10_19:05:42_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	8831bfc6-10c6-475d-8678-ebd24d514b38	mProjectPP	0.735092283	4.664755442	2.976157245	2111348	8259840	1433963134.1721423	1433963134.1739328	1433963138.8391106	1433963138.8398774	1433963139.5750635	1433963139.5751426	1433963142.5514147	1433963142.552379
2015-06-10_19:05:49_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	c4e070d2-b593-499c-baa6-c38160ebc315	mProjectPP	0.730911331	3.94681159	2.66264358	2111348	8248320	1433963142.5593026	1433963142.5611215	1433963146.5081227	1433963146.5088294	1433963147.2398336	1433963147.2399085	1433963149.902648	1433963149.9036453
2015-06-10_19:05:57_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	b11db746-bbc8-4d25-aad7-f065183525cf	mProjectPP	0.72372562	4.349718837	2.978824958	2111348	8231040	1433963149.9101253	1433963149.9117806	1433963154.2617874	1433963154.2626176	1433963154.9864655	1433963154.9865263	1433963157.9654415	1433963157.966528
2015-06-10_19:06:05_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	1737c086-4369-4207-ad28-9a6bdf45a373	mProjectPP	1.045197769	3.968208862	2.804130712	2111348	8259840	1433963157.9727676	1433963157.9738405	1433963161.9421542	1433963161.9428394	1433963162.9881294	1433963162.988205	1433963165.792445	1433963165.7934585
2015-06-10_19:06:14_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	b4bc1180-6786-487b-b7cf-adf258fdf8b9	mProjectPP	0.731269347	4.024914325	3.648414838	2111348	8259840	1433963165.8002312	1433963165.802156	1433963169.8274019	1433963169.8281696	1433963170.5595548	1433963170.559628	1433963174.2081263	1433963174.2090664
2015-06-10_19:06:21_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	a470a30c-688b-4716-ac09-d95b64f75d30	mProjectPP	0.735029911	4.141936967	2.824064632	2111348	8259840	1433963174.2162318	1433963174.217977	1433963178.3601604	1433963178.3609407	1433963179.0961032	1433963179.096185	1433963181.9203475	1433963181.9214165
2015-06-10_19:06:29_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	5be344e6-1938-4e1b-b320-4d030c0c8539	mProjectPP	0.730895845	3.856135892	2.863096602	2111348	8242560	1433963181.9283917	1433963181.9304547	1433963185.7868454	1433963185.7876163	1433963186.5186071	1433963186.5186768	1433963189.3818715	1433963189.382911
2015-06-10_19:06:39_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	dcfd4a9b-a930-468f-b114-897d7cd6220e	mProjectPP	0.731091395	6.290958027	2.676790134	2111348	8259840	1433963189.3904579	1433963189.3915508	1433963195.6826184	1433963195.6833787	1433963196.4145727	1433963196.414651	1433963199.0915253	1433963199.0925505
2015-06-10_19:06:46_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	e081c018-f8dc-4669-a709-027151f8a3a1	mProjectPP	0.730557053	4.104821779	2.635863665	2111348	8317440	1433963199.1000993	1433963199.102017	1433963203.2069464	1433963203.207679	1433963203.9383607	1433963203.938425	1433963206.5743737	1433963206.5753908
2015-06-10_19:06:54_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	0d8a3146-6333-4d78-b4f2-c9faf7ffeacd	mProjectPP	0.738458635	3.857970236	2.872811266	2111348	8328960	1433963206.5819466	1433963206.583012	1433963210.4410865	1433963210.4420319	1433963211.1806026	1433963211.1806774	1433963214.0535872	1433963214.0545337
2015-06-10_19:07:01_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	225f92ee-a9f8-4133-873b-25b5d5ad7f35	mProjectPP	0.598987659	3.740983334	2.657904104	1702388	6710400	1433963214.0615456	1433963214.063583	1433963217.804666	1433963217.805453	1433963218.4045258	1433963218.4046054	1433963221.062595	1433963221.0636063
2015-06-10_19:07:08_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	682d8603-ed05-44ec-9482-d1ca5e3e7d9f	mProjectPP	0.60804648	4.293858473	2.454977642	1708148	6727680	1433963221.0704916	1433963221.0721736	1433963225.3663855	1433963225.367152	1433963225.9753184	1433963225.9753933	1433963228.4304574	1433963228.43144
2015-06-10_19:07:15_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	79578ce1-9829-4f9a-92dd-a05ef7c1bf8d	mProjectPP	0.600733812	3.934685268	2.653316233	1708148	6733440	1433963228.438285	1433963228.4401681	1433963232.3749704	1433963232.3757315	1433963232.9765549	1433963232.9766295	1433963235.630061	1433963235.6310313
2015-06-10_19:07:23_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	f1f308eb-f8c2-4a21-88ec-8cc2d5f78908	mProjectPP	0.739426125	4.757021336	2.688421965	2111348	8328960	1433963235.6376615	1433963235.6393359	1433963240.3966951	1433963240.3974628	1433963241.1370165	1433963241.137097	1433963243.8256166	1433963243.8266847
2015-06-10_19:07:31_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	4800b7b3-d7cd-41a5-860d-295f90b29452	mProjectPP	0.738298383	4.11406456	2.42692316	2111348	8323200	1433963243.8335617	1433963243.8354197	1433963247.9495878	1433963247.9504309	1433963248.6888254	1433963248.688906	1433963251.1159139	1433963251.1168654
2015-06-10_19:07:38_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	5a6bb500-d3b5-42b1-ab3a-1a64e5671517	mProjectPP	0.742069734	3.873618443	2.800584181	2111348	8346240	1433963251.1236784	1433963251.1255672	1433963254.9996245	1433963255.0003715	1433963255.7425354	1433963255.7426171	1433963258.5432994	1433963258.5442595
2015-06-10_19:07:45_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	f3333d32-d807-4cf2-bf28-b8da0cc7d135	mProjectPP	0.595494786	4.010046258	2.510482577	1702388	6693120	1433963258.5514104	1433963258.5532444	1433963262.5635438	1433963262.5642862	1433963263.1598852	1433963263.159948	1433963265.6705132	1433963265.6715329
2015-06-10_19:07:52_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	1b9567f4-676d-4a82-898e-a2edbcf147b8	mProjectPP	0.738247177	3.959267244	2.515418239	2111348	8323200	1433963265.6785636	1433963265.6805375	1433963269.639933	1433963269.6407278	1433963270.3791006	1433963270.3791795	1433963272.8947005	1433963272.8956792
2015-06-10_19:08:00_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	6bb613a1-c411-4e63-80f4-785cc7397e45	mProjectPP	0.745655447	4.010020711	2.683236915	2111348	8328960	1433963272.9025624	1433963272.9042096	1433963276.9146814	1433963276.9154274	1433963277.6612358	1433963277.661315	1433963280.344636	1433963280.3456683
2015-06-10_19:08:07_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	e5d4a1b4-39c8-4ab3-a7f5-72913d6df0e4	mProjectPP	0.737853487	3.891253584	2.698267784	2111348	8346240	1433963280.3523228	1433963280.3540385	1433963284.2455745	1433963284.2462797	1433963284.9842453	1433963284.9843385	1433963287.6826925	1433963287.6837182
2015-06-10_19:08:15_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	b23a4c3e-ae01-4303-8313-42128529cd38	mProjectPP	0.739484142	3.831469556	2.843529246	2111348	8346240	1433963287.6901064	1433963287.6918778	1433963291.5234535	1433963291.5242083	1433963292.263821	1433963292.2638814	1433963295.107504	1433963295.1084974
2015-06-10_19:08:22_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	1ec716b8-3f33-4c81-95e8-3ba6385fad38	mProjectPP	0.605108772	3.762691596	2.571970895	1705268	6727680	1433963295.115266	1433963295.1166823	1433963298.8794913	1433963298.8803074	1433963299.4855235	1433963299.485605	1433963302.0576746	1433963302.0586479
2015-06-10_19:08:29_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	7f0c3693-43f3-47f9-b49c-79e6fd48c0e3	mProjectPP	0.735963037	3.833497258	2.903393657	2111348	8323200	1433963302.0655649	1433963302.067166	1433963305.9009712	1433963305.9017606	1433963306.6378384	1433963306.6379216	1433963309.541439	1433963309.542518
2015-06-10_19:08:39_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	eab5bf2b-d6e5-46c1-94a6-57a56de2432e	mProjectPP	0.602583523	5.125095483	4.252244213	1708148	6756480	1433963309.5493	1433963309.5514085	1433963314.676764	1433963314.6775677	1433963315.2802625	1433963315.2803266	1433963319.5326548	1433963319.5336037
2015-06-10_19:08:47_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	a19d5791-579c-4e68-b590-cde32b57d69b	mProjectPP	0.743219786	4.560769876	2.853212328	2111348	8328960	1433963319.5406392	1433963319.5424676	1433963324.1035914	1433963324.1044326	1433963324.8477502	1433963324.8478167	1433963327.7011302	1433963327.7020476
2015-06-10_19:08:54_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	7388932f-95b6-464a-8184-4003de377986	mProjectPP	0.735056505	3.709589008	2.767154296	2111348	8328960	1433963327.7091355	1433963327.7109118	1433963331.4208455	1433963331.4216568	1433963332.156822	1433963332.1568913	1433963334.9241285	1433963334.925038
2015-06-10_19:09:03_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	e0bc5b50-d38a-4a0d-a2a8-3c0933819294	mProjectPP	0.741171911	3.817627879	4.040676602	2111348	8317440	1433963334.93213	1433963334.9338245	1433963338.7517736	1433963338.752549	1433963339.4938288	1433963339.4938865	1433963343.5346441	1433963343.5356195
2015-06-10_19:09:11_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	a2f73907-a2ed-4f5f-b458-bd96ccf6a292	mProjectPP	0.744062085	4.608282958	2.423286138	2111348	8305920	1433963343.5429287	1433963343.5445354	1433963348.1532617	1433963348.154066	1433963348.8982365	1433963348.8982964	1433963351.3216717	1433963351.3226457
2015-06-10_19:09:18_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	01429b61-5d0e-48f2-894b-a89ccd25d610	mProjectPP	0.736283636	4.181020156	2.681530211	2111348	8305920	1433963351.3298092	1433963351.3317075	1433963355.5131044	1433963355.5138414	1433963356.2502463	1433963356.2503219	1433963358.931936	1433963358.9329636
2015-06-10_19:09:26_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	935334f7-8196-4891-8a8e-475937fdef1b	mProjectPP	0.747833603	4.539262164	2.717194971	2111348	8328960	1433963358.9401255	1433963358.942239	1433963363.4819486	1433963363.4826937	1433963364.230647	1433963364.2307103	1433963366.9479904	1433963366.9489682
2015-06-10_19:09:34_+0000	d26546d1-03b2-4f30-8d23-5554ceb3a8c7	23787960	4c76c93d-a137-46d1-b6ac-ef511c50b19d	mProjectPP	0.73678589	4.114386066	2.657900306	2111348	8305920	1433963366.9562201	1433963366.9578173	1433963371.0725732	1433963371.0733726	1433963371.810266	1433963371.8103266	1433963374.4683204	1433963374.4692738
